Id,Name,2026-09-01 23:06:25,2026-09-02 08:14:42,2026-09-02 22:31:36,2026-09-03 08:14:32,2026-09-03 22:29:59,2026-09-04 08:11:07,2026-09-04 22:24:55,2026-09-05 07:58:06,2026-09-05 21:33:09,2026-09-06 07:46:19,2026-09-06 21:48:45
17021852,ASRock H310CM-HDVP 에즈윈,"156,000","156,000","156,000","156,000",0,"156,000","156,000","156,000",0,"156,000","156,000"
59826524,ASRock H610M-H2/M.2 D4 디앤디컴,0,"76,300",0,0,0,0,"75,600","75,600",0,"75,600",0
59827064,ASRock H610M-H2/M.2 D4 디앤디컴 (벌크),"75,480","75,480","75,280","75,480",0,"74,664",0,0,0,0,0
58432343,ASRock H610M-H2/M.2 D4 에즈윈,"77,900","77,900","72,720","72,720",0,"72,720","72,720","72,720",0,"72,720","72,720"
58623128,ASRock H610M-H2/M.2 D4 에즈윈 (벌크),"82,490","82,490","82,500","82,500",0,"76,320","76,320","76,320",0,"76,320","76,320"
79559189,ASRock H610M-H2/M.2 D4 인텍앤컴퍼니,"84,000","84,000","78,920","78,920",0,"78,920","78,920","78,920",0,"78,920","78,920"
28183691,ASRock H610M-H2/M.2 D5 디앤디컴,"76,840","76,840","76,310","76,840",0,"78,590","76,310","77,250",0,"77,250","77,210"
28183721,ASRock H610M-H2/M.2 D5 디앤디컴 (벌크),"75,800","75,800","76,250","78,000",0,"77,990","76,250","76,230",0,"76,230","76,190"
96776582,ASRock H610M-H2/M.2 D5 에즈윈,"81,270","81,270","81,270","81,270",0,"81,270","81,270","81,270",0,"81,270","81,270"
28029617,ASRock H610M-H2/M.2 D5 에즈윈 (벌크),"78,000","78,000","78,000","78,000",0,"78,000","78,000","78,000",0,"78,000","78,000"
101069831,ASRock H610M-HDV/M.2 D5 Gen5 디앤디컴,"95,450","95,450","95,450","95,450",0,"94,540","94,540","94,540",0,"94,540","94,540"
101074493,ASRock H610M-HDV/M.2 D5 Gen5 디앤디컴 (벌크),"95,040","97,790","95,030","95,030",0,"93,400","93,400","93,400",0,"93,400","93,400"
99714851,ASRock H610M-HDV/M.2 D5 Gen5 에즈윈,"97,400","97,400","97,390","97,390",0,"97,390","97,390","97,390",0,"97,390","97,390"
17792948,ASRock H610M-HDV/M.2 R2.0 D4 디앤디컴,"88,800","88,800","88,810","88,800",0,"86,931","86,930","86,930",0,"86,930","86,910"
17831603,ASRock H610M-HDV/M.2 R2.0 D4 디앤디컴 (벌크),"87,900","87,900","87,900","87,900",0,"87,890","87,890","87,890",0,"87,890","87,890"
17847224,ASRock H610M-HDV/M.2 R2.0 D4 에즈윈,"104,330","104,330","104,330","104,330",0,"104,330","104,330","104,330",0,"104,330","104,330"
17847233,ASRock H610M-HDV/M.2 R2.0 D4 에즈윈 (벌크),"86,940","86,940","86,940","86,940",0,"86,940","86,940","86,940",0,"86,940","86,940"
27546074,ASRock H610M-HDV/M.2+ D5 대원씨티에스,"90,080","90,080","90,090","90,090",0,"90,080","90,080","90,080",0,"90,080","90,080"
27409910,ASRock H610M-HDV/M.2+ D5 디앤디컴,"89,790","89,790","89,790","89,790",0,"89,780","89,780","89,780",0,"89,780","89,760"
28059134,ASRock H610M-HDV/M.2+ D5 디앤디컴 (벌크),"90,960","90,960","90,960","90,960",0,"90,950","90,950","90,950",0,"90,950","90,950"
25866491,ASRock H610M-HDV/M.2+ D5 에즈윈,"92,070","92,070","92,070","92,070",0,"92,070","92,070","92,070",0,"92,070","92,070"
25869083,ASRock H610M-HDV/M.2+ D5 에즈윈 (벌크),"93,940","93,940","93,930","93,930",0,"93,930","93,930","93,930",0,"93,930","93,930"
90643316,ASRock H610M-HDVP/D5 R2.0 인텍앤컴퍼니 (벌크),"109,000","109,000","97,500","97,500",0,"97,500","97,500","97,500",0,"97,500","97,500"
29880134,ASRock H610M-HVS M.2 R2.0 D4 대원씨티에스,"95,000","95,000","95,000","95,000",0,"95,000","95,000","95,000",0,"95,000","95,000"
69468782,ASRock H610M-HVS M.2 R2.0 D4 인텍앤컴퍼니,"97,200","97,200","97,200","97,200",0,"97,200","97,200","97,200",0,"97,200","97,200"
17793371,ASRock H610M-HVS/M.2 R2.0 D4 디앤디컴,"84,620","84,620","84,250","84,240",0,"82,840","82,840","82,840",0,"82,840","82,840"
104595728,ASRock H610M-X D5 Gen5 대원씨티에스,"102,680","102,680","102,690","102,690",0,"102,680","102,680","102,680",0,"102,680","102,680"
101069660,ASRock H610M-X D5 Gen5 디앤디컴,"112,180","112,180","112,190","112,190",0,"112,190","105,970","105,970",0,"105,970","105,970"
101074490,ASRock H610M-X D5 Gen5 디앤디컴 (벌크),"111,350","111,350","111,350","111,350",0,"112,720","111,360","112,720",0,"112,720","112,720"
103415738,ASRock H610M-X D5 Gen5 에즈윈,"112,250","112,250","112,250","112,250",0,"112,250","112,250","112,250",0,"112,250","112,250"
99714830,ASRock H610M-X D5 Gen5 에즈윈 (벌크),"108,660","108,660","108,660","108,660",0,"108,660","108,660","108,660",0,"108,660","108,660"
61423463,ASRock H610M-X D5 에즈윈 (벌크),"101,400","101,400","101,390","101,390",0,"101,390","101,390","101,390",0,"101,390","101,390"
69468680,ASRock H610M-X D5 인텍앤컴퍼니 (벌크),"87,190","87,190","87,190","87,190",0,"87,190","87,190","87,190",0,"87,190","87,190"
103187819,ASRock H610TM-ITX 에즈윈 (벌크),"167,700","167,700","167,690","167,690",0,"167,690","167,690","167,690",0,"167,690","167,690"
92971409,ASRock H810M-H 인텍앤컴퍼니,"119,000","119,000","119,000","119,000",0,"119,000","119,000","119,000",0,"119,000","119,000"
105969083,ASRock H810M-HDVP 디앤디컴,"128,920","130,570","128,920","130,570",0,"130,570","128,920","130,570",0,"130,570","130,570"
106717637,ASRock H810M-HDVP 에즈윈 (벌크),"132,050","132,050","130,660","130,660",0,"130,660","130,660","130,660",0,"130,660","130,660"
106709246,ASRock H810M-P Gen5 + WiFi6E 랜카드 패키지 디앤디컴,"127,880","127,880","127,880","127,880",0,"130,900","129,530","129,510",0,"129,490","129,430"
106729403,ASRock H810M-P Gen5 + WiFi7 랜카드 패키지 디앤디컴,"148,490","148,490","148,490","148,490",0,"149,460","149,440","149,420",0,"149,420","149,380"
106689341,ASRock H810M-P Gen5 디앤디컴,"98,990","98,990","98,980","98,980",0,"98,980","98,980","98,980",0,"98,980","98,980"
106689347,ASRock H810M-P Gen5 디앤디컴 (벌크),"99,070","99,070","99,070","99,070",0,"99,080","99,080","99,080",0,"99,080","99,080"
106220351,ASRock H810M-P Gen5 에즈윈,"103,790","103,790","103,790","103,790",0,"103,790","103,790","103,790",0,"103,790","103,790"
106746197,ASRock H810M-P Gen5 인텍앤컴퍼니,"105,840","105,840","105,840","105,840",0,"105,840","105,840","105,840",0,"105,840","105,840"
106710032,ASRock H810M-X Gen5 + WiFi6E 랜카드 패키지 디앤디컴,"156,690","156,690","156,700","156,700",0,"156,700","156,700","156,700",0,"156,700","156,700"
106729391,ASRock H810M-X Gen5 + WiFi7 랜카드 패키지 디앤디컴,"177,490","177,490","177,490","177,490",0,"177,500","177,500","177,500",0,"177,500","177,500"
106689353,ASRock H810M-X Gen5 디앤디컴,"129,690","129,690","129,690","129,690",0,"129,700","129,700","129,700",0,"129,700","129,700"
106689356,ASRock H810M-X Gen5 디앤디컴 (벌크),"132,960","132,960","132,950","132,940",0,"130,900","130,890","130,870",0,"130,850","130,790"
104966219,ASRock H810M-X Gen5 에즈윈,"128,670","129,270","129,260","129,260",0,"129,260","129,260","129,260",0,"129,260","129,260"
122663744,ASRock H810M-X Gen5 에즈윈 (벌크),"128,670","128,670","128,660","128,660",0,"128,660","128,660","128,660",0,"128,660","128,660"
105184787,ASRock H810M-X Gen5 인텍앤컴퍼니,"127,790","127,790","127,790","127,790",0,"127,790","127,790","127,790",0,"127,790","127,790"
78307670,ASRock H810M-X WIFI 디앤디컴,"148,990","148,990","154,890","154,900",0,"153,630","153,620","153,600",0,"150,630","150,610"
78307739,ASRock H810M-X 디앤디컴,"135,970","135,980","135,950","135,960",0,"114,990","114,970","114,950",0,"114,950","114,910"
78312209,ASRock H810M-X 디앤디컴 (벌크),"134,960","134,960","134,960","134,960",0,"134,960","134,960","134,960",0,"134,960","134,920"
74885192,ASRock H810M-X 에즈윈,"124,170","124,170","124,160","124,160",0,"124,160","124,160","124,160",0,"124,160","124,160"
74885201,ASRock H810M-X 에즈윈 (벌크),"131,750","131,750","131,740","131,740",0,"131,740","131,740","131,740",0,"131,740","131,740"
78977822,ASRock H810M-X 인텍앤컴퍼니,"134,000","134,000","134,000","134,000",0,"134,000","134,000","134,000",0,"134,000","134,000"
103877579,ASRock H810TM-ITX 에즈윈 (벌크),"어댑터 미포함_181,440|120W 어댑터 포함_218,990|180W 어댑터 포함_228,990","어댑터 미포함_181,430|120W 어댑터 포함_218,990|180W 어댑터 포함_228,990","어댑터 미포함_181,420|120W 어댑터 포함_218,990|180W 어댑터 포함_228,990","어댑터 미포함_181,410|120W 어댑터 포함_218,990|180W 어댑터 포함_228,990",0,"어댑터 미포함_181,390|120W 어댑터 포함_218,990|180W 어댑터 포함_228,990","어댑터 미포함_181,300|120W 어댑터 포함_218,990|180W 어댑터 포함_228,990","어댑터 미포함_181,280|120W 어댑터 포함_218,990|180W 어댑터 포함_228,990",0,"어댑터 미포함_181,160|120W 어댑터 포함_218,990|180W 어댑터 포함_228,990","어댑터 미포함_181,070|120W 어댑터 포함_218,990|180W 어댑터 포함_228,990"
77784170,ASRock W790 WS R2.0 에즈윈,"1,276,500","1,276,500","1,276,500","1,276,500",0,"1,276,500","1,276,500","1,276,500",0,"1,276,500","1,276,500"
48647831,ASRock WRX90 WS EVO 대원씨티에스,"1,861,730","1,861,730","1,861,730","1,861,730",0,"1,861,730","1,861,730","1,861,730",0,"1,861,730","1,861,730"
68242124,ASRock X870 Pro RS WiFi 대원씨티에스,"315,570","315,570","315,570","313,070",0,"313,070","313,070","315,570",0,"315,570","313,070"
79410686,ASRock X870 Pro RS WiFi 디앤디컴,"324,000","324,000","324,000","324,000",0,"324,000","324,000","324,000",0,"324,000","324,000"
70101260,ASRock X870 Pro RS WiFi 에즈윈,"322,850","322,850","322,850","322,850",0,"322,850","322,850","322,850",0,"322,850","322,850"
68242145,ASRock X870 Pro RS 대원씨티에스,"278,000","278,000","278,000","278,000",0,"278,000","278,000","278,000",0,"278,000","278,000"
70875566,ASRock X870 Pro RS 디앤디컴,"283,330","283,330","283,330","283,330",0,"283,330","283,330","283,330",0,"283,330","283,330"
67695641,ASRock X870 Pro RS 에즈윈,"284,000","289,000","284,000","284,000",0,"284,000","284,000","284,000",0,"273,500","273,500"
98925365,ASRock X870 Pro-A WiFi 대원씨티에스,"286,460","286,460","286,460","286,460",0,"286,460","286,460","286,460",0,"286,460","286,460"
97224935,ASRock X870 Pro-A WiFi 디앤디컴,"305,890","309,000","309,000","308,990",0,"308,990","308,990","308,990",0,"308,990","308,990"
75541040,ASRock X870 Riptide WiFi 대원씨티에스,"315,590","315,590","315,590","315,590",0,"315,590","315,590","315,590",0,"315,590","315,590"
103750595,ASRock X870 Taichi Creator 대원씨티에스,"612,630","616,340","616,340","616,340",0,"616,340","616,340","616,340",0,"616,340","616,340"
98415254,ASRock X870 Taichi Creator 에즈윈,"630,000","630,000","630,990","643,540",0,"643,540","643,540","643,540",0,"643,540","643,540"
68242061,ASRock X870 스틸레전드 WiFi 대원씨티에스,"279,000","279,000","279,000","279,000",0,"279,000","279,000","279,000",0,"279,000","279,000"
68440103,ASRock X870 스틸레전드 WiFi 디앤디컴,"363,230","363,230","363,230","363,230",0,"363,230","363,190","363,190",0,"363,190","363,190"
70769987,ASRock X870E Nova WiFi 대원씨티에스,"455,000","455,000","455,000","455,000",0,"455,000","455,000","455,000",0,"455,000","455,000"
72757274,ASRock X870E Nova WiFi 디앤디컴,"476,680","476,680","476,680","476,680",0,"476,680","476,680","476,680",0,"476,680","476,680"
67852967,ASRock X870E Nova WiFi 에즈윈,"472,400","472,400","472,400","472,400",0,"472,400","472,400","472,400",0,"472,400","472,400"
124056572,ASRock X870E Taichi WHITE 디앤디컴,"812,990","812,990","812,990","812,990",0,"828,980","828,990","828,990",0,"828,990","828,990"
68246816,ASRock X870E Taichi 대원씨티에스,"768,000","768,000","768,000","768,000",0,"768,000","768,000","768,000",0,"768,000","768,000"
68440085,ASRock X870E Taichi 디앤디컴,"757,000","757,000","757,000","757,000",0,"757,000",0,0,0,0,0
67850639,ASRock X870E Taichi 에즈윈,"753,000","753,000","753,000","753,000",0,"753,000","753,000","753,000",0,"753,000","753,000"
18052340,ASRock Z790 PG Lightning D5 에즈윈,"346,800","346,800","346,800","346,800",0,"346,800","346,800","346,800",0,"346,800","346,800"
20012147,ASRock Z790 Pro RS D5 + WiFi6E 모듈 패키지 디앤디컴,"386,000","386,000","386,000","386,000",0,"386,000","386,000","386,000",0,"270,200","270,200"
31959437,ASRock Z790 Pro RS D5 + WiFi7 모듈 패키지 디앤디컴,"405,000","405,000","405,000","405,000",0,"405,000","405,000","405,000",0,"283,500","283,500"
18060353,ASRock Z790 Pro RS D5 디앤디컴,"351,000","351,000","351,000","351,000",0,"351,000","351,000","351,000",0,"245,700","245,700"
18485645,ASRock Z790 Pro RS WiFi D5 디앤디컴,"354,000","354,000","354,000","354,000",0,"354,000","354,000","354,000",0,"247,800","247,800"
18348485,ASRock Z790 Pro RS WiFi D5 에즈윈,"389,000","389,000","389,000","389,000",0,"389,000","389,000","389,000",0,"272,300","272,300"
71007920,ASRock Z890 Lightning WiFi 에즈윈,"403,210","421,200","414,950","403,210",0,"403,210","403,210","403,210",0,"403,210","403,210"
69868430,ASRock Z890 LiveMixer WiFi 인텍앤컴퍼니,"360,700","369,000","369,000","360,700",0,"360,700","360,700","360,700",0,"360,700","360,700"
69471320,ASRock Z890 Nova WiFi 에즈윈,"529,000","529,000","529,000","529,000",0,"529,000","529,000","529,000",0,"529,000","529,000"
69868301,ASRock Z890 Nova WiFi 인텍앤컴퍼니,"490,000","490,000","490,000","490,000",0,"490,000","490,000","490,000",0,"490,000","490,000"
71010251,ASRock Z890 Pro RS WiFi White 디앤디컴,"349,350","349,350","349,350","349,350",0,"349,350","349,350","349,350",0,"349,350","349,310"
68687816,ASRock Z890 Pro RS WiFi White 에즈윈,"340,790","340,880","340,880","340,790",0,"340,790","340,790","340,790",0,"340,790","340,790"
122694851,ASRock Z890 Pro RS WiFi 디앤디컴,"318,960","318,960","318,940","318,940",0,"318,970","318,970","318,950",0,"318,930","318,870"
69868478,ASRock Z890 Pro RS WiFi 인텍앤컴퍼니,"321,500","321,500","321,500","321,500",0,"321,500","321,500","321,500",0,"321,500","321,500"
70006589,ASRock Z890 Pro RS 디앤디컴,"339,000","339,000","339,000","339,000",0,"339,000","339,000","339,000",0,"339,000","339,000"
68687615,ASRock Z890 Pro RS 에즈윈,"331,380","331,380","331,380","331,380",0,"331,380","331,380","331,380",0,"331,380","331,380"
78102458,ASRock Z890 Pro-A WiFi 디앤디컴,"323,690","323,700","323,670","323,680",0,"323,710","323,700","323,680",0,"321,130","319,600"
69053765,ASRock Z890 Pro-A WiFi 에즈윈,"329,000","329,000","322,920","322,920",0,"322,920","322,920","322,920",0,"322,920","322,920"
69868499,ASRock Z890 Pro-A WiFi 인텍앤컴퍼니,"316,000","316,000","316,000","316,000",0,"316,000","316,000","316,000",0,"316,000","316,000"
70006610,ASRock Z890 Pro-A 디앤디컴,"316,480","316,480","316,480","316,480",0,"315,800","315,790","315,790",0,"315,790","315,790"
68919209,ASRock Z890 Pro-A 에즈윈,"318,990","318,990","318,990","318,990",0,"318,990","318,990","318,990",0,"318,990","318,990"
69868004,ASRock Z890 Taichi AQUA 인텍앤컴퍼니,"1,514,290","1,514,290","1,514,290","1,514,290",0,"1,514,290","1,514,290","1,514,290",0,"1,514,290","1,514,290"
69868175,ASRock Z890 Taichi OCF 인텍앤컴퍼니,"938,990","938,990","938,990","938,990",0,"938,990","938,990","938,990",0,"938,990","938,990"
70000382,ASRock Z890 Taichi 디앤디컴,"690,210","690,210","690,210","690,210",0,"690,200","690,200","690,200",0,"690,200","690,180"
68776211,ASRock Z890 Taichi 에즈윈,"665,500","677,530","677,530","665,500",0,"665,500","665,500","665,500",0,"665,500","665,500"
69867902,ASRock Z890 Taichi 인텍앤컴퍼니,"683,900","683,900","683,900","683,900",0,"683,900","683,900","683,900",0,"683,900","683,900"
70006577,ASRock Z890 스틸레전드 WIFI 디앤디컴,"338,800","338,800","338,800","338,800",0,"338,800","338,800","338,800",0,"338,800","338,800"
69471116,ASRock Z890I Nova WiFi 에즈윈,"645,000","645,000","645,000","645,000",0,"645,000","645,000","645,000",0,"645,000","645,000"
95420366,ASUS B850M MAX GAMING WIFI STCOM,"194,700","194,700","194,710","194,710",0,"194,710","194,710","194,710",0,"194,710","194,710"
93071258,ASUS B850M MAX GAMING WIFI 대원씨티에스,"183,940","183,950","181,210","184,000",0,"183,990","181,210","183,940",0,"183,940","183,920"
103188218,ASUS B850M MAX GAMING WIFI 인텍앤컴퍼니,"191,080","191,080","188,990","188,990",0,"188,990","188,990","188,990",0,"188,990","188,990"
4482977,ASUS B85M-G (중고),"27,040","27,040","27,040","27,040",0,"28,990","28,990","28,980",0,"28,970","28,880"
75536555,ASUS B860M AYW GAMING WIFI 인텍앤컴퍼니,"166,640","166,640","166,640","166,640",0,"166,640","166,640","166,640",0,"166,640","166,640"
7452148,ASUS EX A320M-GAMING 대원씨티에스,"116,000","116,000","116,000","116,000",0,"116,000","116,000","116,000",0,"116,000","116,000"
18652511,ASUS EX B760M-V5 D4 코잇,"127,500","127,500","127,500","127,500",0,"127,500","127,500","127,500",0,"127,500","127,500"
16260506,ASUS EX H610M-V3 D4 STCOM,"95,220","95,220","95,220","95,220",0,"95,220","95,220","95,220",0,"95,220","95,220"
3548546,ASUS H110M-K STCOM,"120,880","120,880","121,720","121,720",0,"121,720","121,720","121,720",0,"121,720","121,720"
76463696,ASUS H810M AYW GAMING WIFI STCOM,"154,720","154,720","154,720","154,720",0,"154,720","154,720","154,720",0,"154,720","154,720"
77083265,ASUS H810M AYW GAMING WIFI 코잇,"153,480","153,480","153,480","153,480",0,"153,480","153,480","153,480",0,"153,480","153,480"
76463777,ASUS H810M AYW GAMING WIFI-CSM STCOM,"160,990","160,990","160,990","160,990",0,"160,990","160,990","160,990",0,"160,990","160,990"
6145321,ASUS H97-PLUS (중고),"96,000","96,000","96,000","96,000",0,"96,000","96,000","96,000",0,"96,000","96,000"
14872736,ASUS P11C-X 인텍앤컴퍼니,"455,050","455,050","455,050","455,050",0,"455,050","455,050","455,050",0,"455,050","455,050"
19927871,ASUS P12R-I STCOM,"358,960","358,960","358,980","358,980",0,"358,980","358,980","358,980",0,"358,980","358,980"
123033137,ASUS P13R-E STCOM,"817,980","817,980","817,980","817,980",0,"817,980","817,980","817,980",0,"817,980","817,980"
122712415,ASUS P13R-M STCOM,"754,950","754,950","754,950","754,950",0,"754,950","754,950","754,950",0,"754,950","754,950"
3226637,ASUS P9D-MH/10G-DUAL STCOM,"180,230","180,230","180,230","180,230",0,"180,230","180,230","180,230",0,"180,230","180,230"
16284179,ASUS PRIME A520M-A II 대원씨티에스,"79,776","79,776","79,776","79,776",0,"79,776","79,770","79,770",0,"79,770","79,770"
122721897,ASUS PRIME A520M-K ARGB 대원씨티에스,"65,457","65,457","65,457","65,457",0,"65,457","65,457","65,457",0,"65,457","65,450"
12060293,ASUS PRIME A520M-K STCOM,"63,600","63,600","63,600","63,600",0,"64,490","62,900","62,900",0,"62,900","62,900"
12069566,ASUS PRIME A520M-K 대원씨티에스,"60,300","60,300","60,300","60,300",0,"60,300","60,300","60,300",0,"60,300","60,300"
12067610,ASUS PRIME A520M-K 아이보라,0,0,"64,000","64,000",0,"64,000",0,0,0,0,0
122643555,ASUS PRIME A520M-K 인텍앤컴퍼니,"62,100","62,100","58,570","58,570",0,"58,570","58,570","58,570",0,"58,570","58,570"
104989559,ASUS PRIME A620AM-A STCOM,"124,850","124,850","124,850","124,850",0,"124,850","124,850","124,850",0,"124,850","124,850"
106703432,ASUS PRIME A620AM-A 대원씨티에스,"108,450","108,450","108,450","108,450",0,"108,450","108,450","108,450",0,"108,450","108,450"
106703318,ASUS PRIME A620AM-K 대원씨티에스,"109,280","109,280","109,280","109,280",0,"109,280","109,280","109,280",0,"109,280","109,280"
19924310,ASUS PRIME A620M-A STCOM,"280,000","280,000","280,000","280,000",0,"280,000","280,000","280,000",0,"280,000","280,000"
19926611,ASUS PRIME A620M-A 대원씨티에스,"132,990","132,990","132,990","132,990",0,"132,990","132,990","132,990",0,"132,990","132,990"
21428693,ASUS PRIME A620M-K 대원씨티에스,"117,300","117,300","117,300","117,300",0,"117,300","117,300","117,300",0,"117,300","117,300"
11574458,ASUS PRIME B550M-A 대원씨티에스,"123,380","123,380","123,380","123,380",0,"123,380","123,380","123,380",0,"123,380","123,380"
105968858,ASUS PRIME B550M-K ARGB STCOM,"114,430","114,430","114,430","114,430",0,"114,430","114,430","114,430",0,"114,430","114,430"
105968849,ASUS PRIME B550M-K ARGB 대원씨티에스,"108,170","108,170","108,170","108,170",0,"108,170","108,170","108,170",0,"108,170","108,170"
96712895,ASUS PRIME B650EM-A STCOM,"146,970","146,970","146,970","146,970",0,"147,000","146,970","146,970",0,"146,970","146,970"
122723330,ASUS PRIME B650EM-A WIFI-CSM 대원씨티에스,"162,020","162,020","162,020","162,020",0,"162,020","162,020","162,020",0,"162,020","162,020"
97119959,ASUS PRIME B650EM-A 대원씨티에스,"135,000","135,000","135,000","135,000",0,"135,000","135,000","135,000",0,"135,000","135,000"
102004853,ASUS PRIME B650EM-A 인텍앤컴퍼니,"135,000","135,000","135,000","135,000",0,"135,000","135,000","135,000",0,"135,000","135,000"
19163258,ASUS PRIME B650M-A II STCOM,"227,000","227,000","227,000","227,000",0,"227,000","227,000","227,000",0,"227,000","227,000"
19691519,ASUS PRIME B650M-A II 대원씨티에스,"129,810","129,810","129,810","129,810",0,"129,810","129,810","129,810",0,"129,810","129,810"
19429325,ASUS PRIME B760-PLUS STCOM,"288,000","288,000","288,000","288,000",0,"288,000","288,000","288,000",0,"288,000","288,000"
19772519,ASUS PRIME B760-PLUS 인텍앤컴퍼니,"279,000","279,000","279,000","279,000",0,"279,000","279,000","279,000",0,"279,000","279,000"
19756130,ASUS PRIME B760-PLUS 코잇,"75,000","75,000","71,200","75,000",0,"75,000","71,300","75,000",0,"71,300","71,200"
18652898,ASUS PRIME B760M-A D4 STCOM,"129,000","129,000","127,960","127,960",0,"126,900","126,900","126,900",0,"126,900","126,900"
106708949,ASUS PRIME B760M-A D4 코잇,0,0,0,0,0,0,0,0,0,0,"142,980"
19605602,ASUS PRIME B760M-A STCOM,"155,980","155,980","155,980","155,980",0,"155,980","155,980","155,980",0,"155,980","155,980"
19772375,ASUS PRIME B760M-A 인텍앤컴퍼니,"149,330","149,330","149,250","149,240",0,"149,450","146,960","149,460",0,"151,510","151,510"
19704527,ASUS PRIME B760M-A 코잇,"148,320","148,320","148,320","148,320",0,"148,320","148,320","148,320",0,"148,320","148,320"
18652895,ASUS PRIME B760M-K D4 STCOM,"123,740","123,740","123,740","123,740",0,"123,740","123,740","123,740",0,"123,740","123,740"
18725312,ASUS PRIME B760M-K D4 인텍앤컴퍼니,"125,000","125,000","125,000","125,000",0,"125,000","125,000","125,000",0,"125,000","125,000"
18652442,ASUS PRIME B760M-K D4 코잇,"130,650","130,650","130,650","130,650",0,"130,650","130,650","130,650",0,"130,650","130,650"
20710217,ASUS PRIME B760M-K 인텍앤컴퍼니,"131,000","131,000","131,000","131,000",0,"126,800","126,800","126,800",0,"126,800","126,800"
20343650,ASUS PRIME B760M-K 코잇,"158,990","158,990","158,990","158,990",0,"158,990","158,990","158,990",0,"158,990","158,990"
20612690,ASUS PRIME B760M-KS 코잇 (벌크),"134,710","134,710","134,710","134,710",0,"134,710","134,710","134,710",0,"134,710","134,710"
34372580,ASUS PRIME B760M-PLUS-CSM STCOM,"227,990","227,990","227,990","227,990",0,"227,990","227,990","227,990",0,"227,990","227,990"
34810925,ASUS PRIME B760M-PLUS-CSM 인텍앤컴퍼니,"162,000","162,000","162,000","162,000",0,"162,000","162,000","162,000",0,"162,000","162,000"
34815323,ASUS PRIME B760M-PLUS-CSM 코잇,"200,990","200,990","200,990","200,990",0,"200,990","200,990","200,990",0,"200,990","200,990"
73769357,ASUS PRIME B840-PLUS WIFI-CSM 대원씨티에스,"279,780","279,780","279,780","279,780",0,"279,780","279,780","279,780",0,"279,780","279,780"
73884143,ASUS PRIME B840M-A WIFI-CSM STCOM,"239,400","239,400","236,880","236,880",0,"236,880","236,880","236,880",0,"236,880","236,880"
73769318,ASUS PRIME B840M-A WIFI-CSM 대원씨티에스,"234,980","234,980","234,980","234,980",0,"234,980","234,980","234,980",0,"234,980","234,980"
73884173,ASUS PRIME B840M-A-CSM STCOM,"221,350","221,350","219,020","219,020",0,"219,020","219,020","219,020",0,"219,020","219,020"
73769342,ASUS PRIME B840M-A-CSM 대원씨티에스,"223,110","223,110","223,110","223,110",0,"223,110","223,110","223,110",0,"223,110","223,110"
74491244,ASUS PRIME B840M-A-CSM 인텍앤컴퍼니,"144,930","144,930","144,930","144,930",0,"144,930","144,930","144,930",0,"144,930","144,930"
95420537,ASUS PRIME B850M-A-CSM STCOM,"192,900","192,900","199,000","199,000",0,"199,000","199,000","199,000",0,"199,000","199,000"
93022751,ASUS PRIME B850M-A-CSM 대원씨티에스,"191,070","192,230","190,670","192,780",0,"192,230","190,670","192,220",0,"192,220","192,200"
101184890,ASUS PRIME B850M-A-CSM 인텍앤컴퍼니,"194,060","194,060","194,060","194,060",0,"194,060","194,060","194,060",0,"194,060","194,060"
74255120,ASUS PRIME B860-PLUS WIFI-CSM STCOM,"308,990","308,990","281,990","281,990",0,"288,330","293,980","293,980",0,"288,990","293,980"
74255327,ASUS PRIME B860-PLUS WIFI-CSM 인텍앤컴퍼니,"225,870","225,870","225,870","225,870",0,"225,870","225,870","225,870",0,"225,870","225,870"
74255114,ASUS PRIME B860-PLUS-CSM STCOM,"294,920","294,900","275,000","274,990",0,"274,990","267,480","267,480",0,"274,990","267,040"
74255033,ASUS PRIME B860M-A WIFI-CSM STCOM,"210,750","210,750","210,750","214,000",0,"247,000","247,000","247,000",0,"247,000","247,000"
74255204,ASUS PRIME B860M-A WIFI-CSM 인텍앤컴퍼니,"207,680","207,680","207,680","207,680",0,"207,680","207,680","207,680",0,"207,680","207,680"
100698416,ASUS PRIME B860M-A WIFI-CSM 코잇,"207,000","207,000","207,000","205,970",0,"205,970","205,970",0,0,"205,970","205,970"
74255060,ASUS PRIME B860M-A-CSM STCOM,"191,500","191,500","191,500","191,500",0,"191,500","191,500","191,500",0,"191,500","191,500"
74255321,ASUS PRIME B860M-A-CSM 인텍앤컴퍼니,"181,700","181,700","181,700","181,700",0,"181,700","181,700","181,700",0,"181,700","181,700"
74337680,ASUS PRIME B860M-A-CSM 코잇,"178,050","178,050","178,050","178,050",0,"178,050","178,050","178,050",0,"178,050","178,050"
74255084,ASUS PRIME B860M-K-CSM STCOM,"198,990","198,990","185,500","185,500",0,"185,500","185,500","185,500",0,"185,500","185,500"
6024335,ASUS PRIME H310M-K STCOM,"156,000","156,000","156,000","156,000",0,"156,000","156,000","156,000",0,"156,000","156,000"
16971290,ASUS PRIME H410M-A STCOM,"120,000","120,000","120,000","120,000",0,"120,000","120,000","120,000",0,"120,000","120,000"
28511822,ASUS PRIME H510M-K R2.0 STCOM,"114,670","114,670","116,490","116,490",0,"116,490","116,490","116,490",0,"116,490","116,490"
