Id,Name,2026-08-01 19:48:44,2026-08-02 07:07:32,2026-08-02 19:49:12,2026-08-03 07:04:15,2026-08-03 21:35:16,2026-08-04 07:16:42,2026-08-04 20:34:21,2026-08-05 07:22:23,2026-08-05 20:29:28,2026-08-06 07:20:30,2026-08-06 20:32:54,2026-08-07 10:06:13,2026-08-07 19:09:41,2026-08-08 06:49:35,2026-08-08 18:48:24,2026-08-09 06:40:28
10363848,ACPI DDR3-1600,"8GB_2,603원/1GB_20,820","8GB_2,598원/1GB_20,780","8GB_2,598원/1GB_20,780","8GB_2,598원/1GB_20,780","8GB_2,875원/1GB_23,000","8GB_2,875원/1GB_20,690","8GB_2,636원/1GB_21,090","8GB_2,636원/1GB_21,090","8GB_2,636원/1GB_21,090","8GB_2,624원/1GB_20,990","8GB_2,875원/1GB_23,000","8GB_2,875원/1GB_23,000","8GB_2,636원/1GB_21,090","8GB_2,636원/1GB_21,090","8GB_2,875원/1GB_23,000","8GB_2,636원/1GB_21,090"
17020214,ADATA DDR4-3200 CL22 중고,"16GB_8,688원/1GB_139,000","16GB_8,688원/1GB_139,000","16GB_8,688원/1GB_139,000","16GB_8,688원/1GB_139,000","16GB_8,063원/1GB_129,000","16GB_8,063원/1GB_129,000","16GB_8,063원/1GB_129,000","16GB_8,063원/1GB_129,000","16GB_8,063원/1GB_129,000","16GB_8,063원/1GB_129,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000"
94450340,ADATA DDR4-3200 CL22 파인인포,"_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,546원/1GB_92,370","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,546원/1GB_92,370","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,544원/1GB_92,350","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,544원/1GB_92,350","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,536원/1GB_92,290","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,536원/1GB_92,290","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,524원/1GB_92,190","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,525원/1GB_92,200","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,524원/1GB_92,190","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,525원/1GB_92,200","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,524원/1GB_92,190","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,513원/1GB_92,100","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,513원/1GB_92,100","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,499원/1GB_91,990","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,474원/1GB_91,790","_32GB_12,968원/1GB_414,960|16GB_11,817원/1GB_189,070|_8GB_11,474원/1GB_91,790"
15598841,ADATA DDR5-5200 CL38 LANCER 블랙 패키지,"32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080","32GB(16Gx2)_24,346원/1GB_779,080"
104374652,ADATA DDR5-5600 CL46 ARMAX 서린,"16GB_20,188원/1GB_323,000","16GB_20,188원/1GB_323,000","16GB_20,188원/1GB_323,000","16GB_20,188원/1GB_323,000","16GB_20,188원/1GB_323,000","16GB_20,188원/1GB_323,000","16GB_19,975원/1GB_319,600","16GB_19,975원/1GB_319,600","16GB_20,939원/1GB_335,030","16GB_20,939원/1GB_335,020","16GB_20,939원/1GB_335,020","16GB_20,939원/1GB_335,030","16GB_20,586원/1GB_329,380","16GB_20,663원/1GB_330,600","16GB_20,663원/1GB_330,600","16GB_20,663원/1GB_330,600"
103415363,ADATA DDR5-5600 CL46 ARMAX 파인인포,"16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250","16GB_20,703원/1GB_331,250"
76071389,ADATA DDR5-5600 CL46 ECC/REG,"32GB_67,173원/1GB_2,149,550","32GB_67,173원/1GB_2,149,540","32GB_67,171원/1GB_2,149,470","32GB_67,170원/1GB_2,149,450","32GB_67,173원/1GB_2,149,550","32GB_67,173원/1GB_2,149,550","32GB_67,173원/1GB_2,149,550","32GB_67,174원/1GB_2,149,560","32GB_67,173원/1GB_2,149,550","32GB_67,174원/1GB_2,149,560","32GB_67,173원/1GB_2,149,550","32GB_67,174원/1GB_2,149,560","32GB_67,173원/1GB_2,149,550","32GB_67,173원/1GB_2,149,550","32GB_67,173원/1GB_2,149,550","32GB_67,173원/1GB_2,149,550"
122616740,ADATA DDR5-5600 CL46 ECC/REG 서린,"64GB_63,937원/1GB_4,091,970","64GB_63,937원/1GB_4,091,970","64GB_63,937원/1GB_4,091,970","64GB_63,937원/1GB_4,091,970","64GB_63,937원/1GB_4,091,970","64GB_63,937원/1GB_4,091,970","64GB_63,937원/1GB_4,091,970","64GB_63,937원/1GB_4,091,970","64GB_63,937원/1GB_4,091,980","64GB_63,937원/1GB_4,091,970","64GB_63,937원/1GB_4,091,970","64GB_63,937원/1GB_4,091,980","64GB_63,937원/1GB_4,091,980","64GB_63,937원/1GB_4,091,970","64GB_63,937원/1GB_4,091,970","64GB_63,937원/1GB_4,091,970"
105818030,ADATA DDR5-5600 CL46 ECC/REG 파인인포,"16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260"
105818036,ADATA DDR5-5600 CL46 ECC/REG 파인인포,"16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260","16GB_62,999원/1GB_1,007,990|_32GB_66,525원/1GB_2,128,800|_64GB_63,176원/1GB_4,043,260"
81036575,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린,"_16GB_20,188원/1GB_323,000|_32GB_19,375원/1GB_620,000","_16GB_20,188원/1GB_323,000|_32GB_19,375원/1GB_620,000","_16GB_20,188원/1GB_323,000|_32GB_19,375원/1GB_620,000","_16GB_20,188원/1GB_323,000|_32GB_19,375원/1GB_620,000","_16GB_20,188원/1GB_323,000|_32GB_19,375원/1GB_620,000","_16GB_20,188원/1GB_323,000|_32GB_19,375원/1GB_620,000","_16GB_19,975원/1GB_319,600|_32GB_19,375원/1GB_620,000","_16GB_19,975원/1GB_319,600|_32GB_19,375원/1GB_620,000",0,0,0,0,0,0,0,0
81036614,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린,0,0,0,0,0,0,0,0,"_16GB_21,250원/1GB_340,000|_32GB_20,250원/1GB_648,000","_16GB_21,249원/1GB_339,980|_32GB_20,250원/1GB_647,990","_16GB_20,776원/1GB_332,420|_32GB_20,250원/1GB_648,000","_16GB_20,776원/1GB_332,420|_32GB_20,250원/1GB_648,000","_16GB_20,704원/1GB_331,270|_32GB_20,156원/1GB_645,000","_16GB_20,781원/1GB_332,500|_32GB_20,156원/1GB_645,000","_16GB_20,781원/1GB_332,500|_32GB_20,156원/1GB_645,000","_16GB_20,781원/1GB_332,500|_32GB_20,156원/1GB_645,000"
95205869,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 파인인포,"_32GB_19,374원/1GB_619,980|_16GB_20,500원/1GB_328,000","_32GB_19,374원/1GB_619,980|_16GB_20,500원/1GB_328,000","_32GB_19,374원/1GB_619,980|_16GB_20,500원/1GB_328,000","_32GB_19,374원/1GB_619,980|_16GB_20,500원/1GB_328,000","_32GB_19,374원/1GB_619,980|_16GB_20,500원/1GB_328,000","_32GB_19,374원/1GB_619,980|_16GB_20,500원/1GB_328,000","_32GB_19,374원/1GB_619,980|_16GB_20,500원/1GB_328,000","_32GB_19,374원/1GB_619,980|_16GB_20,500원/1GB_328,000","_32GB_20,391원/1GB_652,500|_16GB_20,500원/1GB_328,000","_32GB_20,391원/1GB_652,500|_16GB_20,500원/1GB_328,000","_32GB_20,390원/1GB_652,490|_16GB_20,500원/1GB_328,000","_32GB_20,390원/1GB_652,490|_16GB_20,500원/1GB_328,000","_32GB_20,390원/1GB_652,490|_16GB_20,500원/1GB_328,000","_32GB_20,390원/1GB_652,490|_16GB_20,500원/1GB_328,000","_32GB_20,390원/1GB_652,490|_16GB_20,500원/1GB_328,000","_32GB_20,390원/1GB_652,490|_16GB_20,500원/1GB_328,000"
81036653,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린,"_16GB_20,188원/1GB_323,000|_32GB_19,375원/1GB_620,000","_16GB_20,188원/1GB_323,000|_32GB_19,375원/1GB_620,000","_16GB_20,188원/1GB_323,000|_32GB_19,375원/1GB_620,000","_16GB_20,188원/1GB_323,000|_32GB_19,375원/1GB_620,000","_16GB_20,188원/1GB_323,000|_32GB_19,375원/1GB_620,000","_16GB_20,188원/1GB_323,000|_32GB_19,375원/1GB_620,000","_16GB_19,975원/1GB_319,600|_32GB_19,375원/1GB_620,000","_16GB_19,975원/1GB_319,600|_32GB_19,375원/1GB_620,000","_16GB_20,894원/1GB_334,310|_32GB_20,312원/1GB_649,990","_16GB_20,894원/1GB_334,310|_32GB_20,312원/1GB_649,970","_16GB_20,894원/1GB_334,310|_32GB_20,312원/1GB_649,990",0,0,0,0,0
81036776,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린,0,0,0,0,0,0,0,0,0,0,0,"_16GB_20,894원/1GB_334,310|_32GB_20,322원/1GB_650,290","_16GB_20,704원/1GB_331,270|_32GB_20,156원/1GB_645,000","_16GB_20,781원/1GB_332,500|_32GB_19,055원/1GB_609,750","_16GB_20,781원/1GB_332,500|_32GB_19,055원/1GB_609,750","_16GB_20,781원/1GB_332,500|_32GB_19,055원/1GB_609,750"
95205893,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,"_32GB_19,685원/1GB_629,930|_16GB_20,438원/1GB_327,000","_32GB_19,685원/1GB_629,930|_16GB_20,438원/1GB_327,000","_32GB_19,685원/1GB_629,910|_16GB_20,438원/1GB_327,000","_32GB_19,685원/1GB_629,910|_16GB_20,438원/1GB_327,000","_32GB_19,685원/1GB_629,910|_16GB_20,438원/1GB_327,000","_32GB_19,685원/1GB_629,910|_16GB_20,438원/1GB_327,000","_32GB_19,685원/1GB_629,910|_16GB_20,438원/1GB_327,000","_32GB_19,685원/1GB_629,920|_16GB_20,438원/1GB_327,000","_32GB_20,243원/1GB_647,770|_16GB_20,438원/1GB_327,000","_32GB_20,313원/1GB_650,000|_16GB_20,438원/1GB_327,000","_32GB_20,312원/1GB_649,980|_16GB_20,500원/1GB_328,000","_32GB_20,312원/1GB_649,990|_16GB_20,500원/1GB_328,000","_32GB_20,312원/1GB_649,990|_16GB_20,500원/1GB_328,000","_32GB_20,312원/1GB_649,980|_16GB_20,500원/1GB_328,000","_32GB_20,312원/1GB_649,980|_16GB_20,500원/1GB_328,000","_32GB_20,312원/1GB_649,980|_16GB_20,500원/1GB_328,000"
68918912,ADATA DDR5-5600 CL46-45-45 서린,"_32GB_16,562원/1GB_529,970|_16GB_22,324원/1GB_357,190","_32GB_21,985원/1GB_703,530|_16GB_22,324원/1GB_357,190",0,0,0,0,0,0,0,0,0,0,0,0,"_32GB_22,827원/1GB_730,470|_16GB_20,188원/1GB_323,000","_32GB_22,827원/1GB_730,470|_16GB_20,188원/1GB_323,000"
68918885,ADATA DDR5-5600 CL46-45-45 서린,0,0,"_32GB_21,985원/1GB_703,530|_16GB_22,324원/1GB_357,190","_32GB_21,985원/1GB_703,530|_16GB_22,324원/1GB_357,190","_32GB_21,985원/1GB_703,520|_16GB_22,324원/1GB_357,190","_32GB_21,985원/1GB_703,520|_16GB_22,324원/1GB_357,190","_32GB_22,653원/1GB_724,900|_16GB_22,324원/1GB_357,190","_32GB_22,653원/1GB_718,900|_16GB_22,324원/1GB_357,190","_32GB_22,090원/1GB_706,890|_16GB_22,324원/1GB_357,190","_32GB_22,090원/1GB_706,890|_16GB_22,324원/1GB_357,190","_32GB_22,090원/1GB_706,880|_16GB_22,324원/1GB_357,190","_32GB_22,828원/1GB_730,480|_16GB_22,324원/1GB_357,190","_32GB_22,828원/1GB_730,480|_16GB_20,113원/1GB_321,810","_32GB_22,828원/1GB_730,480|_16GB_20,188원/1GB_323,000",0,0
29822126,ADATA DDR5-5600 CL46-45-45 코잇,"_32GB_21,680원/1GB_693,750|_16GB_20,781원/1GB_332,500","_32GB_21,680원/1GB_693,750|_16GB_20,781원/1GB_332,500","_32GB_21,680원/1GB_693,750|_16GB_20,781원/1GB_332,500","_32GB_21,680원/1GB_693,750|_16GB_20,781원/1GB_332,500","_32GB_21,680원/1GB_693,750|_16GB_20,781원/1GB_332,500","_32GB_21,680원/1GB_693,750|_16GB_20,781원/1GB_332,500","_32GB_21,680원/1GB_693,750|_16GB_20,781원/1GB_332,500","_32GB_21,680원/1GB_693,750|_16GB_20,781원/1GB_332,500","_32GB_21,680원/1GB_693,750|_16GB_21,406원/1GB_342,500","_32GB_21,680원/1GB_693,750|_16GB_21,406원/1GB_342,500","_32GB_21,680원/1GB_693,750|_16GB_21,406원/1GB_342,500","_32GB_21,680원/1GB_693,750|_16GB_21,406원/1GB_342,500","_32GB_21,680원/1GB_693,750|_16GB_21,406원/1GB_342,500","_32GB_21,680원/1GB_693,750|_16GB_21,406원/1GB_342,500",0,0
29822102,ADATA DDR5-5600 CL46-45-45 코잇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"_32GB_21,680원/1GB_693,750|_16GB_21,406원/1GB_342,500","_32GB_21,680원/1GB_693,750|_16GB_21,406원/1GB_342,500"
79397219,ADATA DDR5-5600 CL46-45-45 파인인포,"_32GB_21,125원/1GB_676,000|_16GB_19,691원/1GB_315,060|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_21,125원/1GB_676,000|_16GB_19,691원/1GB_315,060|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_21,125원/1GB_676,000|_16GB_19,691원/1GB_315,060|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_21,125원/1GB_676,000|_16GB_19,691원/1GB_315,060|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_21,125원/1GB_676,000|_16GB_19,691원/1GB_315,060|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_21,125원/1GB_676,000|_16GB_19,691원/1GB_315,060|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_21,125원/1GB_676,000|_16GB_19,691원/1GB_315,060|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_21,125원/1GB_676,000|_16GB_19,691원/1GB_315,060|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_20,913원/1GB_669,210|_16GB_20,232원/1GB_323,710|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_20,913원/1GB_669,210|_16GB_20,232원/1GB_323,710|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_20,912원/1GB_669,190|_16GB_20,232원/1GB_323,710|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_20,912원/1GB_669,190|_16GB_20,232원/1GB_323,710|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_20,913원/1GB_669,200|_16GB_20,232원/1GB_323,710|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","_32GB_20,912원/1GB_669,190|_16GB_20,232원/1GB_323,710|64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","32GB_20,912원/1GB_669,190|_16GB_20,232원/1GB_323,710|_64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050","32GB_20,912원/1GB_669,190|_16GB_20,232원/1GB_323,710|_64GB_200,945원/1GB_1,607,560|8GB_20,881원/1GB_167,050"
104374655,ADATA DDR5-6000 CL30 ARMAX RGB 패키지 서린,"_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_24,063원/1GB_770,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_24,063원/1GB_770,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_24,063원/1GB_770,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_24,063원/1GB_770,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920"
104374658,ADATA DDR5-6000 CL30 ARMAX RGB 패키지 서린,0,0,0,0,0,0,"_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_24,063원/1GB_770,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_24,063원/1GB_770,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_24,063원/1GB_770,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_24,063원/1GB_770,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920","_32GB(16Gx2)_23,438원/1GB_750,000|_64GB(32Gx2)_24,483원/1GB_1,566,920"
103415291,ADATA DDR5-6000 CL30 ARMAX RGB 패키지 파인인포,"32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800","32GB(16Gx2)_23,119원/1GB_739,800"
109483625,ADATA DDR5-6000 CL30 ARMAX 패키지 파인인포,"32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000","32GB(16Gx2)_23,094원/1GB_739,000"
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,"_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,980","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,980","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,980","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,980","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,980","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,980","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,980","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,990","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,980","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,990","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,980","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,990","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,990","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,990","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_23,593원/1GB_754,990","_48GB(24Gx2)_22,448원/1GB_1,077,500|_32GB(16Gx2)_24,375원/1GB_780,000"
